month_year,district_lgd_code,pincode,age_0_5,age_5_17,age_18_greater,district_label,state
Jan-26,665,401305,27,3,0,Palghar,Maharashtra
Jan-26,665,401401,2,0,0,Palghar,Maharashtra
Jan-26,665,401402,1,2,0,Palghar,Maharashtra
Jan-26,665,401403,4,4,0,Palghar,Maharashtra
Jan-26,665,401404,15,10,0,Palghar,Maharashtra
Jan-26,665,401405,2,1,0,Palghar,Maharashtra
Jan-26,665,401501,18,7,2,Palghar,Maharashtra
Jan-26,665,401503,5,0,0,Palghar,Maharashtra
Jan-26,665,401504,5,4,0,Palghar,Maharashtra
Jan-26,665,401506,0,1,0,Palghar,Maharashtra
Jan-26,665,401601,3,1,0,Palghar,Maharashtra
Jan-26,665,401602,18,7,0,Palghar,Maharashtra
Jan-26,665,401603,38,10,0,Palghar,Maharashtra
Jan-26,665,401604,60,15,0,Palghar,Maharashtra
Jan-26,665,401605,7,1,0,Palghar,Maharashtra
Jan-26,665,401606,26,8,0,Palghar,Maharashtra
Jan-26,665,401607,9,4,0,Palghar,Maharashtra
Jan-26,665,401610,1,1,0,Palghar,Maharashtra
Jan-26,665,401702,3,1,0,Palghar,Maharashtra
Jan-26,665,401703,2,0,0,Palghar,Maharashtra
Jan-26,665,410501,32,10,0,Palghar,Maharashtra
Jan-26,665,421303,18,7,0,Palghar,Maharashtra
Jan-26,665,421312,6,9,0,Palghar,Maharashtra
Jul-25,467,444101,390,205,42,Akola,Maharashtra
Jul-25,468,444601,523,148,13,Amravati,Maharashtra
Jul-25,470,414203,163,62,12,Beed,Maharashtra
Jul-25,470,431122,801,343,35,Beed,Maharashtra
Jul-25,470,431124,214,86,10,Beed,Maharashtra
Jul-25,470,431127,294,248,15,Beed,Maharashtra
Jul-25,472,443001,434,74,18,Buldhana,Maharashtra
Jul-25,472,443103,198,84,22,Buldhana,Maharashtra
Jul-25,472,443201,373,94,31,Buldhana,Maharashtra
Jul-25,472,444301,98,24,12,Buldhana,Maharashtra
Jul-25,473,442401,306,86,11,Chandrapur,Maharashtra
Jul-25,474,424304,263,240,37,Dhule,Maharashtra
Jul-25,474,424305,158,126,15,Dhule,Maharashtra
Jul-25,474,424306,280,181,26,Dhule,Maharashtra
Jul-25,474,425405,500,416,35,Dhule,Maharashtra
Jul-25,474,425428,209,144,14,Dhule,Maharashtra
Jul-25,477,431512,548,153,13,Hingoli,Maharashtra
Jul-25,477,431513,680,216,37,Hingoli,Maharashtra
Jul-25,477,431701,349,93,13,Hingoli,Maharashtra
Jul-25,477,431702,297,71,18,Hingoli,Maharashtra
Jul-25,477,431705,371,116,31,Hingoli,Maharashtra
Jul-25,478,425001,644,213,33,Jalgaon,Maharashtra
Jul-25,478,425002,260,74,12,Jalgaon,Maharashtra
Jul-25,478,425301,161,56,10,Jalgaon,Maharashtra
Jul-25,481,413517,566,225,28,Latur,Maharashtra
Jul-25,482,400013,59,15,15,Mumbai,Maharashtra
Jul-25,482,400022,114,92,12,Mumbai,Maharashtra
Jul-25,482,400026,28,10,12,Mumbai,Maharashtra
Jul-25,482,400037,336,227,11,Mumbai,Maharashtra
Jul-25,483,400043,854,758,25,Mumbai Suburban,Maharashtra
Jul-25,483,400050,88,49,24,Mumbai Suburban,Maharashtra
Jul-25,483,400051,172,112,14,Mumbai Suburban,Maharashtra
Jul-25,483,400053,96,73,10,Mumbai Suburban,Maharashtra
Jul-25,483,400059,125,69,11,Mumbai Suburban,Maharashtra
Jul-25,483,400070,331,260,14,Mumbai Suburban,Maharashtra
Jul-25,483,400071,186,95,20,Mumbai Suburban,Maharashtra
Jul-25,483,400072,495,364,23,Mumbai Suburban,Maharashtra
Jul-25,483,400074,148,64,12,Mumbai Suburban,Maharashtra
Jul-25,483,400076,69,24,18,Mumbai Suburban,Maharashtra
Jul-25,483,400078,296,173,14,Mumbai Suburban,Maharashtra
Jul-25,483,400080,138,55,11,Mumbai Suburban,Maharashtra
Jul-25,483,400088,189,81,11,Mumbai Suburban,Maharashtra
Jul-25,484,440013,248,69,10,Nagpur,Maharashtra
Jul-25,484,440017,412,86,14,Nagpur,Maharashtra
Jul-25,484,440024,244,70,13,Nagpur,Maharashtra
Jul-25,485,431708,372,135,10,Nanded,Maharashtra
Jul-25,485,431714,341,126,14,Nanded,Maharashtra
Jul-25,485,431802,346,66,12,Nanded,Maharashtra
Jul-25,485,431804,236,135,10,Nanded,Maharashtra
Jul-25,486,425409,481,176,24,Nandurbar,Maharashtra
Jul-25,486,425412,643,209,11,Nandurbar,Maharashtra
Jul-25,486,425414,563,414,24,Nandurbar,Maharashtra
Jul-25,486,425432,344,195,16,Nandurbar,Maharashtra
Jul-25,487,422003,475,261,13,Nashik,Maharashtra
Jul-25,487,422103,278,129,13,Nashik,Maharashtra
Jul-25,487,422209,167,35,13,Nashik,Maharashtra
Jul-25,487,422303,82,33,13,Nashik,Maharashtra
Jul-25,487,423203,1476,1183,41,Nashik,Maharashtra
Jul-25,487,423212,251,134,18,Nashik,Maharashtra
Jul-25,490,411001,159,70,14,Pune,Maharashtra
Jul-25,490,411006,171,67,13,Pune,Maharashtra
Jul-25,490,411014,280,114,17,Pune,Maharashtra
Jul-25,490,411021,110,55,11,Pune,Maharashtra
Jul-25,490,411023,103,26,12,Pune,Maharashtra
Jul-25,490,411028,269,134,13,Pune,Maharashtra
Jul-25,490,411038,278,66,19,Pune,Maharashtra
Jul-25,490,411041,245,103,18,Pune,Maharashtra
Jul-25,490,411042,221,87,10,Pune,Maharashtra
Jul-25,490,411045,158,49,18,Pune,Maharashtra
Jul-25,490,411046,275,147,13,Pune,Maharashtra
Jul-25,490,411048,350,239,11,Pune,Maharashtra
Jul-25,490,411052,87,17,10,Pune,Maharashtra
Jul-25,490,411058,79,28,10,Pune,Maharashtra
Jul-25,490,412210,127,57,21,Pune,Maharashtra
Jul-25,490,412211,78,36,14,Pune,Maharashtra
Jul-25,490,412218,58,30,12,Pune,Maharashtra
Jul-25,490,412308,181,85,20,Pune,Maharashtra
Jul-25,490,413102,305,104,24,Pune,Maharashtra
Jul-25,490,413106,111,38,11,Pune,Maharashtra
Jul-25,491,410206,845,296,25,Raigad,Maharashtra
Jul-25,493,416404,294,151,12,Sangli,Maharashtra
Jul-25,493,416410,356,196,12,Sangli,Maharashtra
Jul-25,493,416412,183,156,12,Sangli,Maharashtra
Jul-25,493,416413,125,85,12,Sangli,Maharashtra
Jul-25,494,415523,327,116,16,Satara,Maharashtra
Jul-25,496,413109,101,56,10,Solapur,Maharashtra
Jul-25,496,413113,53,29,12,Solapur,Maharashtra
Jul-25,496,413307,201,87,12,Solapur,Maharashtra
Jul-25,497,400612,723,690,15,Thane,Maharashtra
Jul-25,497,401107,399,469,20,Thane,Maharashtra
Jul-25,497,421301,678,338,10,Thane,Maharashtra
Jul-25,497,421302,1309,905,24,Thane,Maharashtra
Jul-25,497,421306,385,304,10,Thane,Maharashtra
Jul-25,497,421501,181,137,36,Thane,Maharashtra
Jul-25,497,421503,361,322,27,Thane,Maharashtra
Jul-25,499,444505,378,68,11,Washim,Maharashtra
Jul-25,500,445204,389,197,14,Yavatmal,Maharashtra
Jul-25,500,445205,197,75,11,Yavatmal,Maharashtra
Jul-25,500,445215,272,133,14,Yavatmal,Maharashtra
Jul-25,665,401208,324,480,12,Palghar,Maharashtra
Jul-25,665,421303,260,127,14,Palghar,Maharashtra
Jun-25,467,444001,138,46,1,Akola,Maharashtra
Jun-25,467,444002,34,11,0,Akola,Maharashtra
Jun-25,467,444003,16,4,0,Akola,Maharashtra
Jun-25,467,444004,9,3,0,Akola,Maharashtra
Jun-25,467,444005,9,4,0,Akola,Maharashtra
Jun-25,467,444006,25,5,0,Akola,Maharashtra
Jun-25,467,444101,96,67,12,Akola,Maharashtra
Jun-25,467,444102,27,11,0,Akola,Maharashtra
Jun-25,467,444103,36,10,0,Akola,Maharashtra
Jun-25,467,444104,6,2,1,Akola,Maharashtra
Jun-25,467,444106,21,5,0,Akola,Maharashtra
Jun-25,467,444107,53,11,1,Akola,Maharashtra
Jun-25,467,444108,17,9,0,Akola,Maharashtra
Jun-25,467,444109,17,9,1,Akola,Maharashtra
Jun-25,467,444111,4,1,2,Akola,Maharashtra
Jun-25,467,444115,1,1,0,Akola,Maharashtra
Jun-25,467,444117,8,3,0,Akola,Maharashtra
Jun-25,467,444126,14,3,0,Akola,Maharashtra
Jun-25,467,444302,11,0,1,Akola,Maharashtra
Jun-25,467,444311,26,4,0,Akola,Maharashtra
Jun-25,467,444401,28,5,0,Akola,Maharashtra
Jun-25,467,444405,8,2,0,Akola,Maharashtra
Jun-25,467,444407,8,1,0,Akola,Maharashtra
Jun-25,467,444501,51,18,2,Akola,Maharashtra
Jun-25,467,444502,16,3,0,Akola,Maharashtra
Jun-25,467,444511,24,3,0,Akola,Maharashtra
Jun-25,468,444601,389,122,12,Amravati,Maharashtra
Jun-25,468,444602,29,6,0,Amravati,Maharashtra
Jun-25,468,444603,12,1,1,Amravati,Maharashtra
Jun-25,468,444604,17,12,0,Amravati,Maharashtra
Jun-25,468,444605,10,3,0,Amravati,Maharashtra
Jun-25,468,444606,26,11,1,Amravati,Maharashtra
Jun-25,468,444607,22,9,1,Amravati,Maharashtra
Jun-25,468,444701,40,10,4,Amravati,Maharashtra
Jun-25,468,444702,39,43,0,Amravati,Maharashtra
Jun-25,468,444704,18,1,0,Amravati,Maharashtra
Jun-25,468,444705,88,6,0,Amravati,Maharashtra
Jun-25,468,444706,20,3,0,Amravati,Maharashtra
Jun-25,468,444707,14,2,1,Amravati,Maharashtra
Jun-25,468,444708,14,2,0,Amravati,Maharashtra
Jun-25,468,444709,25,7,1,Amravati,Maharashtra
Jun-25,468,444710,8,1,0,Amravati,Maharashtra
Jun-25,468,444711,6,0,0,Amravati,Maharashtra
Jun-25,468,444717,10,2,0,Amravati,Maharashtra
Jun-25,468,444719,8,14,0,Amravati,Maharashtra
Jun-25,468,444720,8,1,0,Amravati,Maharashtra
Jun-25,468,444723,9,0,0,Amravati,Maharashtra
Jun-25,468,444728,5,1,0,Amravati,Maharashtra
Jun-25,468,444801,35,2,1,Amravati,Maharashtra
Jun-25,468,444802,19,0,0,Amravati,Maharashtra
Jun-25,468,444803,38,9,0,Amravati,Maharashtra
Jun-25,468,444804,12,0,0,Amravati,Maharashtra
Jun-25,468,444805,15,3,0,Amravati,Maharashtra
Jun-25,468,444806,48,9,0,Amravati,Maharashtra
Jun-25,468,444807,39,12,0,Amravati,Maharashtra
Jun-25,468,444808,21,3,0,Amravati,Maharashtra
Jun-25,468,444809,9,1,0,Amravati,Maharashtra
Jun-25,468,444810,4,0,0,Amravati,Maharashtra
Jun-25,468,444813,10,14,1,Amravati,Maharashtra
Jun-25,468,444901,13,2,0,Amravati,Maharashtra
Jun-25,468,444902,6,2,1,Amravati,Maharashtra
Jun-25,468,444903,11,2,0,Amravati,Maharashtra
Jun-25,468,444904,43,2,4,Amravati,Maharashtra
Jun-25,468,444905,45,4,1,Amravati,Maharashtra
Jun-25,468,444906,32,8,0,Amravati,Maharashtra
Jun-25,468,444907,11,3,0,Amravati,Maharashtra
Jun-25,468,444908,16,7,0,Amravati,Maharashtra
Jun-25,469,423701,0,0,2,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,423703,0,0,1,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431001,2,12,8,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431006,0,2,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431007,2,0,5,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431008,2,4,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431009,0,0,1,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431101,1,0,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431102,1,0,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431103,6,1,2,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431104,1,0,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431105,0,0,1,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431107,1,1,4,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431109,1,0,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431111,2,1,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431115,2,0,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431116,1,0,1,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431117,1,0,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431133,1,4,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431136,2,2,1,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431147,0,1,1,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431148,0,0,3,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,469,431151,1,1,0,Chhatrapati Sambhajinagar,Maharashtra
Jun-25,470,413207,7,2,1,Beed,Maharashtra
Jun-25,470,413229,8,6,0,Beed,Maharashtra
Jun-25,470,413249,17,11,1,Beed,Maharashtra
Jun-25,470,414202,27,13,1,Beed,Maharashtra
Jun-25,470,414203,22,13,4,Beed,Maharashtra
Jun-25,470,414204,25,2,1,Beed,Maharashtra
Jun-25,470,414205,11,10,2,Beed,Maharashtra
Jun-25,470,414208,9,8,0,Beed,Maharashtra
Jun-25,470,431122,640,328,48,Beed,Maharashtra
Jun-25,470,431123,228,113,15,Beed,Maharashtra
Jun-25,470,431124,53,46,1,Beed,Maharashtra
Jun-25,470,431125,13,6,0,Beed,Maharashtra
Jun-25,470,431126,23,24,2,Beed,Maharashtra
Jun-25,470,431127,47,80,7,Beed,Maharashtra
Jun-25,470,431128,50,39,0,Beed,Maharashtra
Jun-25,470,431129,27,25,1,Beed,Maharashtra
Jun-25,470,431130,32,34,1,Beed,Maharashtra
Jun-25,470,431131,70,85,2,Beed,Maharashtra
Jun-25,470,431142,13,11,0,Beed,Maharashtra
Jun-25,470,431143,30,24,2,Beed,Maharashtra
Jun-25,470,431515,58,41,0,Beed,Maharashtra
Jun-25,470,431517,92,58,3,Beed,Maharashtra
Jun-25,470,431518,13,4,1,Beed,Maharashtra
Jun-25,470,431519,17,13,0,Beed,Maharashtra
Jun-25,470,431523,17,5,0,Beed,Maharashtra
Jun-25,470,431530,11,21,0,Beed,Maharashtra
Jun-25,471,441203,54,17,3,Bhandara,Maharashtra
Jun-25,471,441802,48,3,0,Bhandara,Maharashtra
Jun-25,471,441803,30,0,0,Bhandara,Maharashtra
Jun-25,471,441804,31,0,0,Bhandara,Maharashtra
Jun-25,471,441805,10,0,0,Bhandara,Maharashtra
Jun-25,471,441809,20,0,0,Bhandara,Maharashtra
Jun-25,471,441903,18,0,0,Bhandara,Maharashtra
Jun-25,471,441904,25,5,0,Bhandara,Maharashtra
Jun-25,471,441905,46,0,0,Bhandara,Maharashtra
Jun-25,471,441906,28,3,0,Bhandara,Maharashtra
Jun-25,471,441907,16,0,0,Bhandara,Maharashtra
Jun-25,471,441908,15,0,0,Bhandara,Maharashtra
Jun-25,471,441909,17,0,0,Bhandara,Maharashtra
Jun-25,471,441910,44,2,0,Bhandara,Maharashtra
Jun-25,471,441912,37,6,0,Bhandara,Maharashtra
Jun-25,471,441913,10,0,0,Bhandara,Maharashtra
Jun-25,471,441914,27,1,1,Bhandara,Maharashtra
Jun-25,471,441915,23,2,0,Bhandara,Maharashtra
Jun-25,471,441924,24,0,0,Bhandara,Maharashtra
Jun-25,472,443001,409,81,19,Buldhana,Maharashtra
Jun-25,472,443101,74,18,1,Buldhana,Maharashtra
Jun-25,472,443102,20,7,0,Buldhana,Maharashtra
Jun-25,472,443103,51,33,4,Buldhana,Maharashtra
Jun-25,472,443104,10,2,0,Buldhana,Maharashtra
Jun-25,472,443106,51,6,0,Buldhana,Maharashtra
Jun-25,472,443112,12,9,0,Buldhana,Maharashtra
Jun-25,472,443201,101,30,6,Buldhana,Maharashtra
Jun-25,472,443202,31,10,1,Buldhana,Maharashtra
Jun-25,472,443203,15,13,0,Buldhana,Maharashtra
Jun-25,472,443204,38,24,2,Buldhana,Maharashtra
Jun-25,472,443206,29,10,0,Buldhana,Maharashtra
Jun-25,472,443301,68,16,4,Buldhana,Maharashtra
Jun-25,472,443302,45,13,1,Buldhana,Maharashtra
Jun-25,472,443303,32,5,0,Buldhana,Maharashtra
Jun-25,472,443304,27,5,0,Buldhana,Maharashtra
Jun-25,472,443308,21,8,0,Buldhana,Maharashtra
Jun-25,472,443401,11,3,0,Buldhana,Maharashtra
Jun-25,472,443402,52,18,0,Buldhana,Maharashtra
Jun-25,472,443403,21,10,0,Buldhana,Maharashtra
Jun-25,472,443404,33,7,0,Buldhana,Maharashtra
Jun-25,472,444201,15,1,0,Buldhana,Maharashtra
Jun-25,472,444202,16,1,0,Buldhana,Maharashtra
Jun-25,472,444203,27,7,0,Buldhana,Maharashtra
Jun-25,472,444204,36,17,2,Buldhana,Maharashtra
Jun-25,472,444301,16,12,3,Buldhana,Maharashtra
Jun-25,472,444303,65,20,3,Buldhana,Maharashtra
Jun-25,472,444304,8,1,0,Buldhana,Maharashtra
Jun-25,472,444306,8,5,0,Buldhana,Maharashtra
Jun-25,472,444312,11,1,0,Buldhana,Maharashtra
Jun-25,473,441205,18,1,0,Chandrapur,Maharashtra
Jun-25,473,441206,63,1,1,Chandrapur,Maharashtra
Jun-25,473,441212,11,1,0,Chandrapur,Maharashtra
Jun-25,473,441215,23,0,2,Chandrapur,Maharashtra
Jun-25,473,441221,22,1,1,Chandrapur,Maharashtra
Jun-25,473,441222,21,0,0,Chandrapur,Maharashtra
Jun-25,473,441223,19,1,0,Chandrapur,Maharashtra
Jun-25,473,441224,35,1,0,Chandrapur,Maharashtra
Jun-25,473,441225,32,1,0,Chandrapur,Maharashtra
Jun-25,473,441228,24,0,0,Chandrapur,Maharashtra
Jun-25,473,442401,262,40,12,Chandrapur,Maharashtra
Jun-25,473,442402,3,0,1,Chandrapur,Maharashtra
Jun-25,473,442403,5,0,1,Chandrapur,Maharashtra
Jun-25,473,442404,10,1,0,Chandrapur,Maharashtra
Jun-25,473,442406,9,0,0,Chandrapur,Maharashtra
Jun-25,473,442502,2,0,0,Chandrapur,Maharashtra
Jun-25,473,442503,4,0,0,Chandrapur,Maharashtra
Jun-25,473,442505,17,1,0,Chandrapur,Maharashtra
Jun-25,473,442507,1,0,0,Chandrapur,Maharashtra
Jun-25,473,442701,34,4,1,Chandrapur,Maharashtra
Jun-25,473,442702,29,3,1,Chandrapur,Maharashtra
Jun-25,473,442901,1,1,0,Chandrapur,Maharashtra
Jun-25,473,442902,14,5,0,Chandrapur,Maharashtra
Jun-25,473,442903,29,2,0,Chandrapur,Maharashtra
Jun-25,473,442904,6,0,0,Chandrapur,Maharashtra
Jun-25,473,442905,17,10,0,Chandrapur,Maharashtra
Jun-25,473,442906,27,0,0,Chandrapur,Maharashtra
Jun-25,473,442907,44,7,2,Chandrapur,Maharashtra
Jun-25,473,442908,37,8,0,Chandrapur,Maharashtra
Jun-25,473,442914,3,0,0,Chandrapur,Maharashtra
Jun-25,473,442916,13,1,0,Chandrapur,Maharashtra
Jun-25,473,442917,10,0,0,Chandrapur,Maharashtra
Jun-25,474,424001,80,64,1,Dhule,Maharashtra
Jun-25,474,424002,64,24,4,Dhule,Maharashtra
Jun-25,474,424005,14,4,0,Dhule,Maharashtra
Jun-25,474,424006,9,15,2,Dhule,Maharashtra
Jun-25,474,424301,12,7,1,Dhule,Maharashtra
Jun-25,474,424302,16,4,2,Dhule,Maharashtra
Jun-25,474,424303,11,7,0,Dhule,Maharashtra
Jun-25,474,424304,168,147,81,Dhule,Maharashtra
Jun-25,474,424305,92,44,33,Dhule,Maharashtra
Jun-25,474,424306,220,128,85,Dhule,Maharashtra
Jun-25,474,424307,15,7,2,Dhule,Maharashtra
Jun-25,474,424308,17,18,0,Dhule,Maharashtra
Jun-25,474,424309,8,2,0,Dhule,Maharashtra
Jun-25,474,424310,6,9,1,Dhule,Maharashtra
Jun-25,474,424311,15,19,1,Dhule,Maharashtra
Jun-25,474,424318,8,4,0,Dhule,Maharashtra
Jun-25,474,425403,3,2,0,Dhule,Maharashtra
Jun-25,474,425404,9,8,2,Dhule,Maharashtra
Jun-25,474,425405,437,326,13,Dhule,Maharashtra
Jun-25,474,425406,9,14,0,Dhule,Maharashtra
Jun-25,474,425407,7,12,1,Dhule,Maharashtra
Jun-25,474,425408,174,88,12,Dhule,Maharashtra
Jun-25,474,425421,12,7,0,Dhule,Maharashtra
Jun-25,474,425427,12,3,1,Dhule,Maharashtra
Jun-25,474,425428,38,55,2,Dhule,Maharashtra
Jun-25,475,441207,18,1,0,Gadchiroli,Maharashtra
Jun-25,475,441208,18,0,0,Gadchiroli,Maharashtra
Jun-25,475,441209,35,3,0,Gadchiroli,Maharashtra
Jun-25,475,441217,16,2,0,Gadchiroli,Maharashtra
Jun-25,475,442504,34,8,1,Gadchiroli,Maharashtra
Jun-25,475,442603,17,4,0,Gadchiroli,Maharashtra
Jun-25,475,442604,8,1,0,Gadchiroli,Maharashtra
Jun-25,475,442605,34,3,0,Gadchiroli,Maharashtra
Jun-25,475,442606,22,4,0,Gadchiroli,Maharashtra
Jun-25,475,442703,19,2,0,Gadchiroli,Maharashtra
Jun-25,475,442704,11,4,1,Gadchiroli,Maharashtra
Jun-25,475,442705,23,3,0,Gadchiroli,Maharashtra
Jun-25,475,442707,14,1,1,Gadchiroli,Maharashtra
Jun-25,475,442709,15,6,1,Gadchiroli,Maharashtra
Jun-25,475,442710,18,8,0,Gadchiroli,Maharashtra
Jun-25,476,441601,88,4,0,Gondia,Maharashtra
Jun-25,476,441614,73,7,0,Gondia,Maharashtra
Jun-25,476,441701,28,3,0,Gondia,Maharashtra
Jun-25,476,441702,27,1,0,Gondia,Maharashtra
Jun-25,476,441801,25,1,1,Gondia,Maharashtra
Jun-25,476,441806,16,0,0,Gondia,Maharashtra
Jun-25,476,441807,38,1,1,Gondia,Maharashtra
Jun-25,476,441901,21,4,1,Gondia,Maharashtra
Jun-25,476,441902,34,1,0,Gondia,Maharashtra
Jun-25,476,441911,56,3,1,Gondia,Maharashtra
Jun-25,476,441916,23,1,0,Gondia,Maharashtra
Jun-25,477,431509,74,64,5,Hingoli,Maharashtra
Jun-25,477,431512,67,30,2,Hingoli,Maharashtra
Jun-25,477,431513,96,66,6,Hingoli,Maharashtra
Jun-25,477,431542,24,18,0,Hingoli,Maharashtra
Jun-25,477,431701,51,34,3,Hingoli,Maharashtra
Jun-25,477,431702,51,19,3,Hingoli,Maharashtra
Jun-25,477,431703,20,10,0,Hingoli,Maharashtra
Jun-25,477,431705,65,43,10,Hingoli,Maharashtra
Jun-25,477,431712,352,102,20,Hingoli,Maharashtra
Jun-25,478,424101,131,66,2,Jalgaon,Maharashtra
Jun-25,478,424102,16,3,0,Jalgaon,Maharashtra
Jun-25,478,424103,17,3,0,Jalgaon,Maharashtra
Jun-25,478,424104,12,8,0,Jalgaon,Maharashtra
Jun-25,478,424105,48,6,0,Jalgaon,Maharashtra
Jun-25,478,424106,27,14,0,Jalgaon,Maharashtra
Jun-25,478,424107,6,3,0,Jalgaon,Maharashtra
Jun-25,478,424108,18,13,1,Jalgaon,Maharashtra
Jun-25,478,424116,15,5,0,Jalgaon,Maharashtra
Jun-25,478,424201,69,33,1,Jalgaon,Maharashtra
Jun-25,478,424202,25,15,0,Jalgaon,Maharashtra
Jun-25,478,424203,15,4,0,Jalgaon,Maharashtra
Jun-25,478,424204,9,1,1,Jalgaon,Maharashtra
Jun-25,478,424205,29,4,0,Jalgaon,Maharashtra
Jun-25,478,424206,76,24,2,Jalgaon,Maharashtra
Jun-25,478,424207,11,1,0,Jalgaon,Maharashtra
Jun-25,478,424209,11,3,0,Jalgaon,Maharashtra
Jun-25,478,425001,173,112,2,Jalgaon,Maharashtra
Jun-25,478,425002,71,25,5,Jalgaon,Maharashtra
Jun-25,478,425003,26,11,2,Jalgaon,Maharashtra
Jun-25,478,425101,6,1,0,Jalgaon,Maharashtra
Jun-25,478,425102,7,1,0,Jalgaon,Maharashtra
Jun-25,478,425103,35,4,1,Jalgaon,Maharashtra
Jun-25,478,425104,14,1,0,Jalgaon,Maharashtra
Jun-25,478,425105,59,32,3,Jalgaon,Maharashtra
Jun-25,478,425107,66,32,0,Jalgaon,Maharashtra
Jun-25,478,425108,5,0,0,Jalgaon,Maharashtra
Jun-25,478,425109,38,26,0,Jalgaon,Maharashtra
Jun-25,478,425110,26,6,0,Jalgaon,Maharashtra
Jun-25,478,425111,63,29,2,Jalgaon,Maharashtra
Jun-25,478,425112,2,1,0,Jalgaon,Maharashtra
Jun-25,478,425113,20,4,0,Jalgaon,Maharashtra
Jun-25,478,425114,14,6,1,Jalgaon,Maharashtra
Jun-25,478,425115,17,3,0,Jalgaon,Maharashtra
Jun-25,478,425116,13,1,0,Jalgaon,Maharashtra
Jun-25,478,425127,15,3,0,Jalgaon,Maharashtra
Jun-25,478,425201,89,35,1,Jalgaon,Maharashtra
Jun-25,478,425203,7,2,0,Jalgaon,Maharashtra
Jun-25,478,425301,45,30,0,Jalgaon,Maharashtra
Jun-25,478,425302,33,10,0,Jalgaon,Maharashtra
Jun-25,478,425303,39,3,0,Jalgaon,Maharashtra
Jun-25,478,425304,12,5,1,Jalgaon,Maharashtra
Jun-25,478,425305,44,3,1,Jalgaon,Maharashtra
Jun-25,478,425306,45,10,0,Jalgaon,Maharashtra
Jun-25,478,425307,15,4,0,Jalgaon,Maharashtra
Jun-25,478,425308,8,2,0,Jalgaon,Maharashtra
Jun-25,478,425309,31,4,0,Jalgaon,Maharashtra
Jun-25,478,425310,49,7,0,Jalgaon,Maharashtra
Jun-25,478,425311,7,4,0,Jalgaon,Maharashtra
Jun-25,478,425401,91,52,0,Jalgaon,Maharashtra
Jun-25,478,425402,9,2,0,Jalgaon,Maharashtra
Jun-25,478,425420,5,2,0,Jalgaon,Maharashtra
Jun-25,478,425501,2,0,0,Jalgaon,Maharashtra
Jun-25,478,425502,29,12,0,Jalgaon,Maharashtra
Jun-25,478,425503,32,26,1,Jalgaon,Maharashtra
Jun-25,478,425504,16,8,0,Jalgaon,Maharashtra
Jun-25,478,425505,6,0,0,Jalgaon,Maharashtra
Jun-25,478,425506,7,1,0,Jalgaon,Maharashtra
Jun-25,478,425507,21,4,0,Jalgaon,Maharashtra
Jun-25,478,425508,58,27,0,Jalgaon,Maharashtra
Jun-25,478,425524,4,3,0,Jalgaon,Maharashtra
Jun-25,479,431007,2,0,0,Jalna,Maharashtra
Jun-25,479,431112,98,70,0,Jalna,Maharashtra
Jun-25,479,431114,65,30,0,Jalna,Maharashtra
Jun-25,479,431121,25,25,8,Jalna,Maharashtra
Jun-25,479,431132,21,4,0,Jalna,Maharashtra
Jun-25,479,431134,15,5,0,Jalna,Maharashtra
Jun-25,479,431135,17,14,0,Jalna,Maharashtra
Jun-25,479,431137,21,14,2,Jalna,Maharashtra
Jun-25,479,431202,22,18,1,Jalna,Maharashtra
Jun-25,479,431203,112,120,1,Jalna,Maharashtra
Jun-25,479,431204,43,53,0,Jalna,Maharashtra
Jun-25,479,431205,6,4,0,Jalna,Maharashtra
Jun-25,479,431206,41,14,0,Jalna,Maharashtra
Jun-25,479,431207,13,11,1,Jalna,Maharashtra
Jun-25,479,431208,35,14,0,Jalna,Maharashtra
Jun-25,479,431209,21,16,0,Jalna,Maharashtra
Jun-25,479,431211,26,12,1,Jalna,Maharashtra
Jun-25,479,431212,7,13,0,Jalna,Maharashtra
Jun-25,479,431213,61,32,0,Jalna,Maharashtra
Jun-25,479,431501,23,21,0,Jalna,Maharashtra
