month_year,district_lgd_code,pincode,bio_age_5_17,bio_age_17_,district_label,state
Jan-26,470,431128,56,71,Beed,Maharashtra
Jan-26,470,431129,43,48,Beed,Maharashtra
Jan-26,470,431130,62,80,Beed,Maharashtra
Jan-26,470,431131,118,149,Beed,Maharashtra
Jan-26,470,431142,7,6,Beed,Maharashtra
Jan-26,470,431143,62,43,Beed,Maharashtra
Jan-26,470,431515,119,191,Beed,Maharashtra
Jan-26,470,431517,103,175,Beed,Maharashtra
Jan-26,470,431518,14,23,Beed,Maharashtra
Jan-26,470,431519,23,67,Beed,Maharashtra
Jan-26,470,431520,3,1,Beed,Maharashtra
Jan-26,470,431523,11,38,Beed,Maharashtra
Jan-26,470,431530,40,74,Beed,Maharashtra
Jan-26,471,441203,72,104,Bhandara,Maharashtra
Jan-26,471,441802,33,100,Bhandara,Maharashtra
Jan-26,471,441803,9,19,Bhandara,Maharashtra
Jan-26,471,441804,30,78,Bhandara,Maharashtra
Jan-26,471,441805,11,16,Bhandara,Maharashtra
Jan-26,471,441809,8,19,Bhandara,Maharashtra
Jan-26,471,441903,6,45,Bhandara,Maharashtra
Jan-26,471,441904,38,62,Bhandara,Maharashtra
Jan-26,471,441905,22,46,Bhandara,Maharashtra
Jan-26,471,441906,26,27,Bhandara,Maharashtra
Jan-26,471,441907,16,25,Bhandara,Maharashtra
Jan-26,471,441908,7,32,Bhandara,Maharashtra
Jan-26,471,441909,12,22,Bhandara,Maharashtra
Jan-26,471,441910,25,65,Bhandara,Maharashtra
Jan-26,471,441912,31,47,Bhandara,Maharashtra
Jan-26,471,441913,12,6,Bhandara,Maharashtra
Jan-26,471,441914,16,20,Bhandara,Maharashtra
Jan-26,471,441915,46,40,Bhandara,Maharashtra
Jan-26,471,441924,21,45,Bhandara,Maharashtra
Jan-26,472,443001,76,133,Buldhana,Maharashtra
Jan-26,472,443101,154,161,Buldhana,Maharashtra
Jan-26,472,443102,97,56,Buldhana,Maharashtra
Jan-26,472,443103,48,80,Buldhana,Maharashtra
Jan-26,472,443104,14,7,Buldhana,Maharashtra
Jan-26,472,443106,41,80,Buldhana,Maharashtra
Jan-26,472,443112,18,32,Buldhana,Maharashtra
Jan-26,472,443201,91,171,Buldhana,Maharashtra
Jan-26,472,443202,25,100,Buldhana,Maharashtra
Jan-26,472,443203,13,36,Buldhana,Maharashtra
Jan-26,472,443204,24,60,Buldhana,Maharashtra
Jan-26,472,443206,17,25,Buldhana,Maharashtra
Jan-26,472,443301,65,165,Buldhana,Maharashtra
Jan-26,472,443302,47,151,Buldhana,Maharashtra
Jan-26,472,443303,31,43,Buldhana,Maharashtra
Jan-26,472,443304,12,23,Buldhana,Maharashtra
Jan-26,472,443308,23,41,Buldhana,Maharashtra
Jan-26,472,443401,18,36,Buldhana,Maharashtra
Jan-26,472,443402,69,141,Buldhana,Maharashtra
Jan-26,472,443403,14,72,Buldhana,Maharashtra
Jan-26,472,443404,41,116,Buldhana,Maharashtra
Jan-26,472,444201,12,37,Buldhana,Maharashtra
Jan-26,472,444202,21,46,Buldhana,Maharashtra
Jan-26,472,444203,82,154,Buldhana,Maharashtra
Jan-26,472,444204,34,93,Buldhana,Maharashtra
Jan-26,472,444301,13,23,Buldhana,Maharashtra
Jan-26,472,444303,131,246,Buldhana,Maharashtra
Jan-26,472,444304,3,19,Buldhana,Maharashtra
Jan-26,472,444306,34,48,Buldhana,Maharashtra
Jan-26,472,444312,9,19,Buldhana,Maharashtra
Jan-26,473,441205,18,42,Chandrapur,Maharashtra
Jan-26,473,441206,36,116,Chandrapur,Maharashtra
Jan-26,473,441212,2,14,Chandrapur,Maharashtra
Jan-26,473,441215,17,26,Chandrapur,Maharashtra
Jan-26,473,441221,10,53,Chandrapur,Maharashtra
Jan-26,473,441222,13,50,Chandrapur,Maharashtra
Jan-26,473,441223,13,56,Chandrapur,Maharashtra
Jan-26,473,441224,34,100,Chandrapur,Maharashtra
Jan-26,473,441225,51,48,Chandrapur,Maharashtra
Jan-26,473,441228,8,34,Chandrapur,Maharashtra
Jan-26,473,442401,226,214,Chandrapur,Maharashtra
Jan-26,473,442402,1,12,Chandrapur,Maharashtra
Jan-26,473,442403,0,8,Chandrapur,Maharashtra
Jan-26,473,442404,15,34,Chandrapur,Maharashtra
Jan-26,473,442406,12,26,Chandrapur,Maharashtra
Jan-26,473,442501,19,2,Chandrapur,Maharashtra
Jan-26,473,442502,3,1,Chandrapur,Maharashtra
Jan-26,473,442503,9,14,Chandrapur,Maharashtra
Jan-26,473,442505,20,18,Chandrapur,Maharashtra
Jan-26,473,442507,5,1,Chandrapur,Maharashtra
Jan-26,473,442701,39,108,Chandrapur,Maharashtra
Jan-26,473,442702,33,82,Chandrapur,Maharashtra
Jan-26,473,442901,3,4,Chandrapur,Maharashtra
Jan-26,473,442902,69,80,Chandrapur,Maharashtra
Jan-26,473,442903,121,121,Chandrapur,Maharashtra
Jan-26,473,442904,15,33,Chandrapur,Maharashtra
Jan-26,473,442905,38,174,Chandrapur,Maharashtra
Jan-26,473,442906,34,69,Chandrapur,Maharashtra
Jan-26,473,442907,45,96,Chandrapur,Maharashtra
Jan-26,473,442908,49,88,Chandrapur,Maharashtra
Jan-26,473,442914,6,21,Chandrapur,Maharashtra
Jan-26,473,442916,14,55,Chandrapur,Maharashtra
Jan-26,473,442917,13,19,Chandrapur,Maharashtra
Jan-26,474,424001,130,147,Dhule,Maharashtra
Jan-26,474,424002,70,104,Dhule,Maharashtra
Jan-26,474,424004,4,1,Dhule,Maharashtra
Jan-26,474,424005,23,22,Dhule,Maharashtra
Jan-26,474,424006,16,29,Dhule,Maharashtra
Jan-26,474,424301,27,24,Dhule,Maharashtra
Jan-26,474,424302,17,39,Dhule,Maharashtra
Jan-26,474,424303,16,23,Dhule,Maharashtra
Jan-26,474,424304,79,206,Dhule,Maharashtra
Jan-26,474,424305,38,71,Dhule,Maharashtra
Jan-26,474,424306,58,209,Dhule,Maharashtra
Jan-26,474,424307,62,51,Dhule,Maharashtra
Jan-26,474,424308,16,31,Dhule,Maharashtra
Jan-26,474,424309,13,28,Dhule,Maharashtra
Jan-26,474,424310,15,33,Dhule,Maharashtra
Jan-26,474,424311,18,43,Dhule,Maharashtra
Jan-26,474,424318,7,19,Dhule,Maharashtra
Jan-26,474,425403,9,17,Dhule,Maharashtra
Jan-26,474,425404,7,9,Dhule,Maharashtra
Jan-26,474,425405,90,167,Dhule,Maharashtra
Jan-26,474,425406,32,41,Dhule,Maharashtra
Jan-26,474,425407,20,44,Dhule,Maharashtra
Jan-26,474,425408,83,108,Dhule,Maharashtra
Jan-26,474,425421,18,29,Dhule,Maharashtra
Jan-26,474,425427,15,24,Dhule,Maharashtra
Jan-26,474,425428,23,34,Dhule,Maharashtra
Jan-26,475,441207,21,53,Gadchiroli,Maharashtra
Jan-26,475,441208,29,31,Gadchiroli,Maharashtra
Jan-26,475,441209,49,157,Gadchiroli,Maharashtra
Jan-26,475,441217,24,50,Gadchiroli,Maharashtra
Jan-26,475,442504,41,107,Gadchiroli,Maharashtra
Jan-26,475,442603,66,136,Gadchiroli,Maharashtra
Jan-26,475,442604,3,24,Gadchiroli,Maharashtra
Jan-26,475,442605,61,176,Gadchiroli,Maharashtra
Jan-26,475,442606,62,151,Gadchiroli,Maharashtra
Jan-26,475,442703,13,36,Gadchiroli,Maharashtra
Jan-26,475,442704,42,154,Gadchiroli,Maharashtra
Jan-26,475,442705,38,70,Gadchiroli,Maharashtra
Jan-26,475,442707,30,60,Gadchiroli,Maharashtra
Jan-26,475,442709,75,82,Gadchiroli,Maharashtra
Jan-26,475,442710,57,67,Gadchiroli,Maharashtra
Jan-26,476,441601,70,143,Gondia,Maharashtra
Jan-26,476,441614,102,185,Gondia,Maharashtra
Jan-26,476,441701,59,51,Gondia,Maharashtra
Jan-26,476,441702,33,59,Gondia,Maharashtra
Jan-26,476,441801,47,64,Gondia,Maharashtra
Jan-26,476,441806,10,33,Gondia,Maharashtra
Jan-26,476,441807,63,41,Gondia,Maharashtra
Jan-26,476,441901,15,60,Gondia,Maharashtra
Jan-26,476,441902,45,80,Gondia,Maharashtra
Jan-26,476,441911,63,107,Gondia,Maharashtra
Jan-26,476,441916,23,18,Gondia,Maharashtra
Jan-26,477,431509,96,151,Hingoli,Maharashtra
Jan-26,477,431512,219,216,Hingoli,Maharashtra
Jan-26,477,431513,135,220,Hingoli,Maharashtra
Jan-26,477,431542,41,108,Hingoli,Maharashtra
Jan-26,477,431701,89,115,Hingoli,Maharashtra
Jan-26,477,431702,85,138,Hingoli,Maharashtra
Jan-26,477,431703,42,77,Hingoli,Maharashtra
Jan-26,477,431705,118,163,Hingoli,Maharashtra
Jan-26,477,431712,167,192,Hingoli,Maharashtra
Jan-26,478,424101,84,193,Jalgaon,Maharashtra
Jan-26,478,424102,18,30,Jalgaon,Maharashtra
Jan-26,478,424103,17,35,Jalgaon,Maharashtra
Jan-26,478,424104,11,25,Jalgaon,Maharashtra
Jan-26,478,424105,38,53,Jalgaon,Maharashtra
Jan-26,478,424106,23,51,Jalgaon,Maharashtra
Jan-26,478,424107,5,15,Jalgaon,Maharashtra
Jan-26,478,424108,9,27,Jalgaon,Maharashtra
Jan-26,478,424116,9,24,Jalgaon,Maharashtra
Jan-26,478,424201,83,148,Jalgaon,Maharashtra
Jan-26,478,424202,14,26,Jalgaon,Maharashtra
Jan-26,478,424203,12,13,Jalgaon,Maharashtra
Jan-26,478,424204,20,65,Jalgaon,Maharashtra
Jan-26,478,424205,25,44,Jalgaon,Maharashtra
Jan-26,478,424206,85,116,Jalgaon,Maharashtra
Jan-26,478,424207,21,30,Jalgaon,Maharashtra
Jan-26,478,424209,12,40,Jalgaon,Maharashtra
Jan-26,478,425001,226,249,Jalgaon,Maharashtra
Jan-26,478,425002,90,93,Jalgaon,Maharashtra
Jan-26,478,425003,36,20,Jalgaon,Maharashtra
Jan-26,478,425101,3,4,Jalgaon,Maharashtra
Jan-26,478,425102,3,4,Jalgaon,Maharashtra
Jan-26,478,425103,50,56,Jalgaon,Maharashtra
Jan-26,478,425104,15,31,Jalgaon,Maharashtra
Jan-26,478,425105,42,68,Jalgaon,Maharashtra
Jan-26,478,425107,142,179,Jalgaon,Maharashtra
Jan-26,478,425108,19,21,Jalgaon,Maharashtra
Jan-26,478,425109,53,94,Jalgaon,Maharashtra
Jan-26,478,425110,38,40,Jalgaon,Maharashtra
Jan-26,478,425111,88,217,Jalgaon,Maharashtra
Jan-26,478,425112,1,10,Jalgaon,Maharashtra
Jan-26,478,425113,16,8,Jalgaon,Maharashtra
Jan-26,478,425114,44,30,Jalgaon,Maharashtra
Jan-26,478,425115,26,16,Jalgaon,Maharashtra
Jan-26,478,425116,12,14,Jalgaon,Maharashtra
Jan-26,478,425127,25,34,Jalgaon,Maharashtra
Jan-26,478,425201,119,122,Jalgaon,Maharashtra
Jan-26,478,425203,4,3,Jalgaon,Maharashtra
Jan-26,478,425301,32,66,Jalgaon,Maharashtra
Jan-26,478,425302,75,44,Jalgaon,Maharashtra
Jan-26,478,425303,46,54,Jalgaon,Maharashtra
Jan-26,478,425304,11,16,Jalgaon,Maharashtra
Jan-26,478,425305,49,51,Jalgaon,Maharashtra
Jan-26,478,425306,49,94,Jalgaon,Maharashtra
Jan-26,478,425307,12,19,Jalgaon,Maharashtra
Jan-26,478,425308,4,5,Jalgaon,Maharashtra
Jan-26,478,425309,13,25,Jalgaon,Maharashtra
Jan-26,478,425310,59,72,Jalgaon,Maharashtra
Jan-26,478,425311,51,22,Jalgaon,Maharashtra
Jan-26,478,425401,99,240,Jalgaon,Maharashtra
Jan-26,478,425402,9,11,Jalgaon,Maharashtra
Jan-26,478,425420,12,11,Jalgaon,Maharashtra
Jan-26,478,425501,7,6,Jalgaon,Maharashtra
Jan-26,478,425502,23,33,Jalgaon,Maharashtra
Jan-26,478,425503,33,55,Jalgaon,Maharashtra
Jan-26,478,425504,29,33,Jalgaon,Maharashtra
Jan-26,478,425505,3,10,Jalgaon,Maharashtra
Jan-26,478,425506,57,9,Jalgaon,Maharashtra
Jan-26,478,425507,19,27,Jalgaon,Maharashtra
Jan-26,478,425508,99,149,Jalgaon,Maharashtra
Jan-26,478,425524,5,9,Jalgaon,Maharashtra
Jan-26,479,431007,2,5,Jalna,Maharashtra
Jan-26,479,431112,123,188,Jalna,Maharashtra
Jan-26,479,431114,106,116,Jalna,Maharashtra
Jan-26,479,431121,46,48,Jalna,Maharashtra
Jan-26,479,431132,32,44,Jalna,Maharashtra
Jan-26,479,431134,26,26,Jalna,Maharashtra
Jan-26,479,431135,41,35,Jalna,Maharashtra
Jan-26,479,431137,32,32,Jalna,Maharashtra
Jan-26,479,431202,44,113,Jalna,Maharashtra
Jan-26,479,431203,177,341,Jalna,Maharashtra
Jan-26,479,431204,78,158,Jalna,Maharashtra
Jan-26,479,431205,18,23,Jalna,Maharashtra
Jan-26,479,431206,80,88,Jalna,Maharashtra
Jan-26,479,431207,31,68,Jalna,Maharashtra
Jan-26,479,431208,23,46,Jalna,Maharashtra
Jan-26,479,431209,43,112,Jalna,Maharashtra
Jan-26,479,431211,38,71,Jalna,Maharashtra
Jan-26,479,431212,38,29,Jalna,Maharashtra
Jan-26,479,431213,100,201,Jalna,Maharashtra
Jan-26,479,431501,197,163,Jalna,Maharashtra
Jan-26,479,431502,8,14,Jalna,Maharashtra
Jan-26,479,431503,76,127,Jalna,Maharashtra
Jan-26,479,431504,79,85,Jalna,Maharashtra
Jan-26,479,431507,33,28,Jalna,Maharashtra
Jan-26,480,415101,26,59,Kolhapur,Maharashtra
Jan-26,480,416001,63,99,Kolhapur,Maharashtra
Jan-26,480,416002,25,32,Kolhapur,Maharashtra
Jan-26,480,416003,18,26,Kolhapur,Maharashtra
Jan-26,480,416004,7,11,Kolhapur,Maharashtra
Jan-26,480,416005,36,42,Kolhapur,Maharashtra
Jan-26,480,416006,21,23,Kolhapur,Maharashtra
Jan-26,480,416007,24,25,Kolhapur,Maharashtra
Jan-26,480,416008,32,33,Kolhapur,Maharashtra
Jan-26,480,416010,28,32,Kolhapur,Maharashtra
Jan-26,480,416011,0,1,Kolhapur,Maharashtra
Jan-26,480,416012,83,60,Kolhapur,Maharashtra
Jan-26,480,416013,17,20,Kolhapur,Maharashtra
Jan-26,480,416101,45,75,Kolhapur,Maharashtra
Jan-26,480,416102,12,33,Kolhapur,Maharashtra
Jan-26,480,416103,12,15,Kolhapur,Maharashtra
Jan-26,480,416104,3,5,Kolhapur,Maharashtra
Jan-26,480,416105,6,4,Kolhapur,Maharashtra
Jan-26,480,416106,10,34,Kolhapur,Maharashtra
Jan-26,480,416107,7,14,Kolhapur,Maharashtra
Jan-26,480,416108,3,2,Kolhapur,Maharashtra
Jan-26,480,416109,34,38,Kolhapur,Maharashtra
Jan-26,480,416110,4,5,Kolhapur,Maharashtra
Jan-26,480,416111,5,15,Kolhapur,Maharashtra
Jan-26,480,416112,21,41,Kolhapur,Maharashtra
Jan-26,480,416113,35,30,Kolhapur,Maharashtra
Jan-26,480,416114,27,41,Kolhapur,Maharashtra
Jan-26,480,416115,147,153,Kolhapur,Maharashtra
Jan-26,480,416116,23,43,Kolhapur,Maharashtra
Jan-26,480,416117,3,7,Kolhapur,Maharashtra
Jan-26,480,416118,5,14,Kolhapur,Maharashtra
Jan-26,480,416119,25,9,Kolhapur,Maharashtra
Jan-26,480,416120,9,8,Kolhapur,Maharashtra
Jan-26,480,416121,25,47,Kolhapur,Maharashtra
Jan-26,480,416122,30,64,Kolhapur,Maharashtra
Jan-26,480,416143,20,30,Kolhapur,Maharashtra
Jan-26,480,416146,4,6,Kolhapur,Maharashtra
Jan-26,480,416201,4,3,Kolhapur,Maharashtra
Jan-26,480,416202,40,23,Kolhapur,Maharashtra
Jan-26,480,416203,14,36,Kolhapur,Maharashtra
Jan-26,480,416204,5,6,Kolhapur,Maharashtra
Jan-26,480,416205,28,57,Kolhapur,Maharashtra
Jan-26,480,416206,12,18,Kolhapur,Maharashtra
Jan-26,480,416207,10,4,Kolhapur,Maharashtra
Jan-26,480,416208,28,25,Kolhapur,Maharashtra
Jan-26,480,416209,27,29,Kolhapur,Maharashtra
Jan-26,480,416210,31,15,Kolhapur,Maharashtra
Jan-26,480,416211,53,69,Kolhapur,Maharashtra
Jan-26,480,416212,16,26,Kolhapur,Maharashtra
Jan-26,480,416213,27,33,Kolhapur,Maharashtra
Jan-26,480,416214,14,46,Kolhapur,Maharashtra
Jan-26,480,416215,17,9,Kolhapur,Maharashtra
Jan-26,480,416216,20,28,Kolhapur,Maharashtra
Jan-26,480,416218,35,32,Kolhapur,Maharashtra
Jan-26,480,416219,16,24,Kolhapur,Maharashtra
Jan-26,480,416220,18,15,Kolhapur,Maharashtra
Jan-26,480,416221,13,17,Kolhapur,Maharashtra
Jan-26,480,416223,8,7,Kolhapur,Maharashtra
Jan-26,480,416229,20,40,Kolhapur,Maharashtra
Jan-26,480,416230,14,43,Kolhapur,Maharashtra
Jan-26,480,416231,2,1,Kolhapur,Maharashtra
Jan-26,480,416232,3,12,Kolhapur,Maharashtra
Jan-26,480,416234,3,17,Kolhapur,Maharashtra
Jan-26,480,416235,10,23,Kolhapur,Maharashtra
Jan-26,480,416236,17,4,Kolhapur,Maharashtra
Jan-26,480,416501,16,19,Kolhapur,Maharashtra
Jan-26,480,416502,76,49,Kolhapur,Maharashtra
Jan-26,480,416503,12,10,Kolhapur,Maharashtra
Jan-26,480,416504,7,10,Kolhapur,Maharashtra
Jan-26,480,416505,24,36,Kolhapur,Maharashtra
Jan-26,480,416506,18,23,Kolhapur,Maharashtra
Jan-26,480,416507,54,43,Kolhapur,Maharashtra
Jan-26,480,416508,12,26,Kolhapur,Maharashtra
Jan-26,480,416509,25,43,Kolhapur,Maharashtra
Jan-26,480,416526,8,10,Kolhapur,Maharashtra
Jan-26,480,416527,0,3,Kolhapur,Maharashtra
Jan-26,480,416551,4,15,Kolhapur,Maharashtra
Jan-26,480,416552,6,19,Kolhapur,Maharashtra
Jan-26,481,413502,1,0,Latur,Maharashtra
Jan-26,481,413510,18,34,Latur,Maharashtra
Jan-26,481,413511,32,56,Latur,Maharashtra
Jan-26,481,413512,144,251,Latur,Maharashtra
Jan-26,481,413513,47,62,Latur,Maharashtra
Jan-26,481,413514,24,58,Latur,Maharashtra
Jan-26,481,413515,52,71,Latur,Maharashtra
Jan-26,481,413516,32,42,Latur,Maharashtra
Jan-26,481,413517,108,177,Latur,Maharashtra
Jan-26,481,413518,21,25,Latur,Maharashtra
Jan-26,481,413519,20,52,Latur,Maharashtra
Jan-26,481,413520,74,228,Latur,Maharashtra
Jan-26,481,413521,83,134,Latur,Maharashtra
Jan-26,481,413522,32,100,Latur,Maharashtra
Jan-26,481,413523,25,40,Latur,Maharashtra
Jan-26,481,413524,19,26,Latur,Maharashtra
Jan-26,481,413527,30,49,Latur,Maharashtra
Jan-26,481,413529,18,25,Latur,Maharashtra
Jan-26,481,413530,11,38,Latur,Maharashtra
Jan-26,481,413531,60,163,Latur,Maharashtra
Jan-26,481,413532,22,55,Latur,Maharashtra
Jan-26,481,413544,32,45,Latur,Maharashtra
Jan-26,481,413581,8,10,Latur,Maharashtra
Jan-26,481,413607,14,65,Latur,Maharashtra
Jan-26,481,431522,19,28,Latur,Maharashtra
Jan-26,482,400001,11,13,Mumbai,Maharashtra
Jan-26,482,400002,20,32,Mumbai,Maharashtra
Jan-26,482,400003,38,27,Mumbai,Maharashtra
Jan-26,482,400004,34,43,Mumbai,Maharashtra
Jan-26,482,400005,49,54,Mumbai,Maharashtra
Jan-26,482,400006,10,27,Mumbai,Maharashtra
Jan-26,482,400007,13,15,Mumbai,Maharashtra
Jan-26,482,400008,56,119,Mumbai,Maharashtra
Jan-26,482,400009,32,33,Mumbai,Maharashtra
Jan-26,482,400010,45,48,Mumbai,Maharashtra
Jan-26,482,400011,39,86,Mumbai,Maharashtra
Jan-26,482,400012,36,73,Mumbai,Maharashtra
Jan-26,482,400013,24,39,Mumbai,Maharashtra
Jan-26,482,400014,22,26,Mumbai,Maharashtra
Jan-26,482,400015,42,69,Mumbai,Maharashtra
Jan-26,482,400016,55,69,Mumbai,Maharashtra
Jan-26,482,400017,115,263,Mumbai,Maharashtra
Jan-26,482,400018,45,48,Mumbai,Maharashtra
Jan-26,482,400019,14,40,Mumbai,Maharashtra
Jan-26,482,400020,6,2,Mumbai,Maharashtra
Jan-26,482,400021,3,6,Mumbai,Maharashtra
Jan-26,482,400022,50,79,Mumbai,Maharashtra
Jan-26,482,400025,20,23,Mumbai,Maharashtra
Jan-26,482,400026,14,15,Mumbai,Maharashtra
Jan-26,482,400027,8,10,Mumbai,Maharashtra
Jan-26,482,400028,23,33,Mumbai,Maharashtra
Jan-26,482,400030,24,33,Mumbai,Maharashtra
Jan-26,482,400031,31,61,Mumbai,Maharashtra
Jan-26,482,400032,0,2,Mumbai,Maharashtra
Jan-26,482,400033,21,29,Mumbai,Maharashtra
Jan-26,482,400034,16,36,Mumbai,Maharashtra
Jan-26,482,400036,0,3,Mumbai,Maharashtra
Jan-26,482,400037,149,291,Mumbai,Maharashtra
Jan-26,482,400062,0,1,Mumbai,Maharashtra
Jan-26,482,400090,0,1,Mumbai,Maharashtra
Jan-26,482,401104,0,1,Mumbai,Maharashtra
Jan-26,482,401210,0,5,Mumbai,Maharashtra
Jan-26,483,400010,45,48,Mumbai Suburban,Maharashtra
Jan-26,483,400024,36,42,Mumbai Suburban,Maharashtra
Jan-26,483,400029,15,31,Mumbai Suburban,Maharashtra
Jan-26,483,400042,60,45,Mumbai Suburban,Maharashtra
Jan-26,483,400043,409,857,Mumbai Suburban,Maharashtra
Jan-26,483,400049,26,29,Mumbai Suburban,Maharashtra
Jan-26,483,400050,56,135,Mumbai Suburban,Maharashtra
Jan-26,483,400051,103,228,Mumbai Suburban,Maharashtra
Jan-26,483,400052,22,43,Mumbai Suburban,Maharashtra
Jan-26,483,400053,57,66,Mumbai Suburban,Maharashtra
Jan-26,483,400054,29,52,Mumbai Suburban,Maharashtra
Jan-26,483,400055,94,234,Mumbai Suburban,Maharashtra
Jan-26,483,400056,36,41,Mumbai Suburban,Maharashtra
Jan-26,483,400057,20,18,Mumbai Suburban,Maharashtra
Jan-26,483,400058,63,114,Mumbai Suburban,Maharashtra
Jan-26,483,400059,61,120,Mumbai Suburban,Maharashtra
Jan-26,483,400060,76,162,Mumbai Suburban,Maharashtra
Jan-26,483,400061,24,70,Mumbai Suburban,Maharashtra
Jan-26,483,400063,29,57,Mumbai Suburban,Maharashtra
Jan-26,483,400064,67,77,Mumbai Suburban,Maharashtra
Jan-26,483,400065,63,82,Mumbai Suburban,Maharashtra
Jan-26,483,400066,78,85,Mumbai Suburban,Maharashtra
Jan-26,483,400067,140,222,Mumbai Suburban,Maharashtra
Jan-26,483,400068,89,132,Mumbai Suburban,Maharashtra
Jan-26,483,400069,30,72,Mumbai Suburban,Maharashtra
Jan-26,483,400070,150,284,Mumbai Suburban,Maharashtra
Jan-26,483,400071,107,141,Mumbai Suburban,Maharashtra
Jan-26,483,400072,305,324,Mumbai Suburban,Maharashtra
Jan-26,483,400074,141,165,Mumbai Suburban,Maharashtra
Jan-26,483,400075,55,101,Mumbai Suburban,Maharashtra
Jan-26,483,400076,40,59,Mumbai Suburban,Maharashtra
Jan-26,483,400077,46,67,Mumbai Suburban,Maharashtra
Jan-26,483,400078,203,211,Mumbai Suburban,Maharashtra
Jan-26,483,400079,54,91,Mumbai Suburban,Maharashtra
Jan-26,483,400080,137,116,Mumbai Suburban,Maharashtra
Jan-26,483,400081,52,50,Mumbai Suburban,Maharashtra
Jan-26,483,400082,27,34,Mumbai Suburban,Maharashtra
Jan-26,483,400083,60,152,Mumbai Suburban,Maharashtra
Jan-26,483,400084,76,79,Mumbai Suburban,Maharashtra
Jan-26,483,400085,0,2,Mumbai Suburban,Maharashtra
Jan-26,483,400086,143,202,Mumbai Suburban,Maharashtra
Jan-26,483,400087,23,37,Mumbai Suburban,Maharashtra
Jan-26,483,400088,74,146,Mumbai Suburban,Maharashtra
Jan-26,483,400089,74,100,Mumbai Suburban,Maharashtra
Jan-26,483,400091,28,46,Mumbai Suburban,Maharashtra
Jan-26,483,400092,78,99,Mumbai Suburban,Maharashtra
Jan-26,483,400093,76,119,Mumbai Suburban,Maharashtra
Jan-26,483,400094,3,2,Mumbai Suburban,Maharashtra
Jan-26,483,400095,120,222,Mumbai Suburban,Maharashtra
Jan-26,483,400096,1,0,Mumbai Suburban,Maharashtra
Jan-26,483,400097,127,230,Mumbai Suburban,Maharashtra
Jan-26,483,400098,18,27,Mumbai Suburban,Maharashtra
Jan-26,483,400099,33,70,Mumbai Suburban,Maharashtra
Jan-26,483,400101,117,227,Mumbai Suburban,Maharashtra
Jan-26,483,400102,70,106,Mumbai Suburban,Maharashtra
Jan-26,483,400103,37,49,Mumbai Suburban,Maharashtra
Jan-26,483,400104,78,150,Mumbai Suburban,Maharashtra
Jan-26,484,440001,14,43,Nagpur,Maharashtra
Jan-26,484,440002,46,60,Nagpur,Maharashtra
Jan-26,484,440003,9,21,Nagpur,Maharashtra
Jan-26,484,440004,2,12,Nagpur,Maharashtra
Jan-26,484,440005,4,3,Nagpur,Maharashtra
Jan-26,484,440006,7,13,Nagpur,Maharashtra
Jan-26,484,440007,2,9,Nagpur,Maharashtra
Jan-26,484,440008,62,133,Nagpur,Maharashtra
Jan-26,484,440009,59,117,Nagpur,Maharashtra
Jan-26,484,440010,32,50,Nagpur,Maharashtra
Jan-26,484,440012,8,11,Nagpur,Maharashtra
Jan-26,484,440013,46,81,Nagpur,Maharashtra
Jan-26,484,440014,26,42,Nagpur,Maharashtra
Jan-26,484,440015,28,44,Nagpur,Maharashtra
Jan-26,484,440016,29,36,Nagpur,Maharashtra
Jan-26,484,440017,76,119,Nagpur,Maharashtra
Jan-26,484,440018,41,74,Nagpur,Maharashtra
Jan-26,484,440019,4,3,Nagpur,Maharashtra
Jan-26,484,440021,2,4,Nagpur,Maharashtra
Jan-26,484,440022,40,61,Nagpur,Maharashtra
Jan-26,484,440023,86,111,Nagpur,Maharashtra
Jan-26,484,440024,48,101,Nagpur,Maharashtra
Jan-26,484,440025,11,31,Nagpur,Maharashtra
Jan-26,484,440026,68,132,Nagpur,Maharashtra
Jan-26,484,440027,52,55,Nagpur,Maharashtra
Jan-26,484,440028,1,0,Nagpur,Maharashtra
Jan-26,484,440029,0,1,Nagpur,Maharashtra
Jan-26,484,440030,28,38,Nagpur,Maharashtra
Jan-26,484,440032,19,28,Nagpur,Maharashtra
Jan-26,484,440033,10,14,Nagpur,Maharashtra
Jan-26,484,440034,103,127,Nagpur,Maharashtra
Jan-26,484,440035,48,103,Nagpur,Maharashtra
Jan-26,484,440036,7,19,Nagpur,Maharashtra
Jan-26,484,440037,7,4,Nagpur,Maharashtra
Jan-26,484,441001,5,3,Nagpur,Maharashtra
Jan-26,484,441002,10,26,Nagpur,Maharashtra
Jan-26,484,441101,11,23,Nagpur,Maharashtra
Jan-26,484,441102,16,21,Nagpur,Maharashtra
Jan-26,484,441103,18,43,Nagpur,Maharashtra
Jan-26,484,441104,33,60,Nagpur,Maharashtra
Jan-26,484,441105,15,18,Nagpur,Maharashtra
Jan-26,484,441106,54,156,Nagpur,Maharashtra
Jan-26,484,441107,66,67,Nagpur,Maharashtra
Jan-26,484,441108,60,98,Nagpur,Maharashtra
Jan-26,484,441109,3,8,Nagpur,Maharashtra
Jan-26,484,441110,35,77,Nagpur,Maharashtra
Jan-26,484,441111,23,35,Nagpur,Maharashtra
Jan-26,484,441112,10,20,Nagpur,Maharashtra
Jan-26,484,441113,17,29,Nagpur,Maharashtra
Jan-26,484,441122,16,15,Nagpur,Maharashtra
